Time,root.group_9.1701.ZT1
1546305026292,0
1546305028287,0
1546305030289,0
1546305032292,0
1546305034293,0
1546305036289,0
1546305038293,0
1546305040291,0
1546305042294,0
1546305044284,0
1546305046292,0
1546305048303,0
1546305050293,0
1546305052294,0
1546305054291,0
1546305056293,0
1546305058292,0
1546305060290,0
1546305062294,0
1546305064286,0
1546305066293,0
1546305068294,0
1546305070293,0
1546305072300,0
1546305074293,0
1546305076285,0
1546305078289,0
1546305080293,0
1546305082287,0
1546305084295,0
1546305086293,0
1546305088289,0
1546305090292,0
1546305092292,0
1546305094292,0
1546305096305,0
1546305098296,0
1546305100294,0
1546305102289,0
1546305104293,0
1546305106285,0
1546305108293,0
1546305110295,0
1546305112293,0
1546305114287,0
1546305116294,0
1546305118292,0
1546305120297,0
1546305122294,0
1546305124293,0
1546305126287,0
1546305128294,0
1546305130311,0
1546305132284,0
1546305134292,0
1546305136288,0
1546305138291,0
1546305140292,0
1546305142286,0
1546305144302,0
1546305146292,0
1546305148290,0
1546305150290,0
1546305152284,0
1546305154291,0
1546305156294,0
1546305158292,0
1546305160290,0
1546305162293,0
1546305164294,0
1546305166285,0
1546305168300,0
1546305170294,0
1546305172291,0
1546305174287,0
1546305176294,0
1546305178292,0
1546305180287,0
1546305182294,0
1546305184292,0
1546305186287,0
1546305188292,0
1546305190287,0
1546305192305,0
1546305194299,0
1546305196290,0
1546305198288,0
1546305200293,0
1546305202292,0
1546305204287,0
1546305206294,0
1546305208294,0
1546305210288,0
1546305212294,0
1546305214291,0
1546305216298,0
1546305218294,0
1546305220290,0
1546305222287,0
1546305224292,0
1546305226283,0
1546305228285,0
1546305230293,0
1546305232285,0
1546305234291,0
1546305236293,0
1546305238291,0
1546305240301,0
1546305242294,0
1546305244291,0
1546305246291,0
1546305248290,0
1546305250294,0
1546305252283,0
1546305254292,0
1546305256287,0
1546305258293,0
1546305260292,0
1546305262285,0
1546305264300,0
1546305266293,0
1546305268289,0
1546305270289,0
1546305272292,0
1546305274286,0
1546305276285,0
1546305278292,0
1546305280288,0
1546305282287,0
1546305284293,0
1546305286294,0
1546305288302,0
1546305290294,0
1546305292286,0
1546305294289,0
1546305296294,0
1546305298287,0
1546305300287,0
1546305302295,0
1546305304295,0
1546305306289,0
1546305308284,0
1546305310290,0
1546305312305,0
1546305314293,0
1546305316286,0
1546305318288,0
1546305320294,0
1546305321290,0
1546305322287,0
1546305324287,0
1546305326292,0
1546305328286,0
1546305330288,0
1546305332292,0
1546305334292,0
1546305336301,0
1546305338293,0
1546305340292,0
1546305342289,0
1546305344294,0
1546305346286,0
1546305348288,0
1546305350284,0
1546305352288,0
1546305354294,0
1546305356295,0
1546305358291,0
1546305360303,0
1546305362295,0
1546305364288,0
1546305366289,0
1546305368283,0
1546305370293,0
1546305372287,0
1546305374292,0
1546305376292,0
1546305378287,0
1546305380292,0
1546305380801,0
1546305382290,0
1546305384304,0
1546305386295,0
1546305388292,0
1546305390285,0
1546305392294,0
1546305394293,0
1546305396284,0
1546305398294,0
1546305400292,0
1546305402287,0
1546305404294,0
1546305406291,0
1546305408298,0
1546305410294,0
1546305412291,0
1546305414289,0
1546305416293,0
1546305418286,0
1546305420285,0
1546305422293,0
1546305424290,0
1546305426287,0
1546305428292,0
1546305430290,0
1546305432299,0
1546305434285,0
1546305436293,0
1546305438291,0
1546305440286,0
1546305442289,0
1546305444287,0
1546305446296,0
1546305448285,0
1546305450291,0
1546305452294,0
1546305454291,0
1546305456298,0
1546305458294,0
1546305460288,0
1546305462293,0
1546305464293,0
1546305466285,0
1546305468288,0
1546305470292,0
1546305472283,0
1546305474287,0
1546305476293,0
1546305478288,0
1546305480295,0
1546305482292,0
1546305484291,0
1546305486291,0
1546305488284,0
1546305490286,0
1546305492289,0
1546305494293,0
1546305496293,0
1546305498292,0
1546305500294,0
1546305502284,0
1546305504303,0
1546305506294,0
1546305508294,0
1546305510287,0
1546305512294,0
1546305514294,0
1546305516288,0
1546305518294,0
1546305520287,0
1546305520795,0
1546305522290,0
1546305524292,0
1546305526289,0
1546305528304,0
1546305530292,0
1546305532286,0
1546305534288,0
1546305536293,0
1546305538289,0
1546305540298,0
1546305542292,0
1546305544290,0
1546305546293,0
1546305548293,0
1546305550291,0
1546305552297,0
1546305554284,0
1546305556287,0
1546305558287,0
1546305560294,0
1546305562802,0
1546305564286,0
1546305566294,0
1546305568290,0
1546305570290,0
1546305572295,0
1546305574288,0
1546305576299,0
1546305578294,0
1546305580287,0
1546305582292,0
1546305584284,0
1546305586289,0
1546305588291,0
1546305590292,0
1546305592290,0
1546305594290,0
1546305596292,0
1546305598291,0
1546305600297,0
1546305602293,0
1546305604288,0
1546305606289,0
1546305608294,0
1546305610292,0
1546305612285,0
1546305614285,0
1546305616290,0
1546305618286,0
1546305620285,0
1546305622294,0
1546305622803,0
1546305624306,0
1546305626294,0
1546305628289,0
1546305630292,0
1546305632292,0
1546305634294,0
1546305636288,0
1546305638294,0
1546305640297,0
1546305642294,0
1546305644293,0
1546305646286,0
1546305648297,0
1546305650285,0
1546305652285,0
1546305654290,0
1546305656294,0
1546305658291,0
1546305660285,0
1546305662294,0
1546305664287,0
1546305666293,0
1546305668293,0
1546305670289,0
1546305672299,0
1546305674293,0
1546305676285,0
1546305678285,0
1546305680293,0
1546305682292,0
1546305684287,0
1546305686292,0
1546305688292,0
1546305690287,0
1546305692293,0
1546305694293,0
1546305696306,0
1546305698294,0
1546305700292,0
1546305702287,0
1546305704294,0
1546305706290,0
1546305708285,0
1546305710294,0
1546305712290,0
1546305714285,0
1546305716292,0
1546305718286,0
1546305720302,0
1546305722292,0
1546305724287,0
1546305726288,0
1546305728284,0
1546305730291,0
1546305732288,0
1546305734292,0
1546305736289,0
1546305738293,0
1546305740293,0
1546305742285,0
1546305744297,0
1546305746292,0
1546305748287,0
1546305750290,0
1546305752292,0
1546305754285,0
1546305756284,0
1546305758292,0
1546305760294,0
1546305762291,0
1546305764292,0
1546305766285,0
1546305768304,0
1546305770292,0
1546305772285,0
1546305774287,0
1546305776292,0
1546305778286,0
1546305780287,0
1546305782293,0
1546305784289,0
1546305786289,0
1546305788294,0
1546305790289,0
1546305792298,0
1546305794296,0
1546305796285,0
1546305798292,0
1546305800803,0
1546305801291,0
1546305802289,0
1546305804285,0
1546305806292,0
1546305808287,0
1546305810293,0
1546305812292,0
1546305814288,0
1546305816300,0
1546305818292,0
1546305820285,0
1546305822290,0
1546305824292,0
1546305826285,0
1546305828284,0
1546305830284,0
1546305832286,0
1546305834287,0
1546305836294,0
1546305838288,0
1546305840299,0
1546305842293,0
1546305844285,0
1546305846291,0
1546305848296,0
1546305850289,0
1546305852288,0
1546305854292,0
1546305856288,0
1546305858292,0
1546305860292,0
1546305862295,0
1546305864296,0
1546305866295,0
1546305868293,0
1546305870292,0
1546305872292,0
1546305874291,0
1546305876287,0
1546305878294,0
1546305880289,0
1546305882287,0
1546305884295,0
1546305886286,0
1546305888298,0
1546305890295,0
1546305892294,0
1546305894287,0
1546305896294,0
1546305898294,0
1546305900288,0
1546305902294,0
1546305904289,0
1546305906288,0
1546305908293,0
1546305910286,0
1546305912306,0
1546305914292,0
1546305916287,0
1546305918287,0
1546305920293,0
1546305922290,0
1546305924292,0
1546305926294,0
1546305926802,0
1546305928294,0
1546305930284,0
1546305932293,0
1546305934291,0
1546305936295,0
1546305938293,0
1546305940293,0
1546305942289,0
1546305944286,0
1546305946285,0
1546305948285,0
1546305950294,0
1546305952287,0
1546305954289,0
1546305956293,0
1546305958285,0
1546305960300,0
1546305962301,0
1546305962803,0
1546305964287,0
1546305966287,0
1546305968292,0
1546305970286,0
1546305972288,0
1546305974283,0
1546305976287,0
1546305978292,0
1546305980292,0
1546305982286,0
1546305984305,0
1546305986292,0
1546305988291,0
1546305990287,0
1546305992295,0
1546305994288,0
1546305996287,0
1546305998294,0
1546306000284,0
1546306002290,0
1546306004296,0
1546306006286,0
1546306008305,0
1546306010293,0
1546306012289,0
1546306014285,0
1546306016283,0
1546306018285,0
1546306020289,0
1546306022292,0
1546306024293,0
1546306026296,0
1546306028292,0
1546306030285,0
1546306032303,0
1546306034292,0
1546306036291,0
1546306038290,0
1546306040292,0
1546306041292,0
1546306042801,0
1546306044284,0
1546306046294,0
1546306048285,0
1546306050287,0
1546306052292,0
1546306054287,0
1546306056298,0
1546306058296,0
1546306060294,0
1546306062291,0
1546306064293,0
1546306066287,0
1546306068289,0
1546306070293,0
1546306072286,0
1546306074292,0
1546306076290,0
1546306078292,0
1546306080294,0
1546306082292,0
1546306084288,0
1546306086289,0
1546306088284,0
1546306090292,0
1546306092284,0
1546306094293,0
1546306096293,0
1546306098287,0
1546306100292,0
1546306102290,0
1546306104298,0
1546306106293,0
1546306108287,0
1546306110289,0
1546306112293,0
1546306114285,0
1546306116292,0
1546306118292,0
1546306120287,0
1546306122294,0
1546306124293,0
1546306126285,0
1546306128300,0
1546306130293,0
1546306132292,0
1546306134292,0
1546306136293,0
1546306138294,0
1546306140291,0
1546306142293,0
1546306144288,0
1546306146287,0
1546306148294,0
1546306150294,0
1546306152299,0
1546306154284,0
1546306156286,0
1546306158293,0
1546306160292,0
1546306162287,0
1546306164284,0
1546306166284,0
1546306168289,0
1546306170287,0
1546306172292,0
1546306174286,0
1546306176297,0
1546306178294,0
1546306180293,0
1546306182287,0
1546306184294,0
1546306186284,0
1546306188284,0
1546306190294,0
1546306192288,0
1546306194290,0
1546306196294,0
1546306198288,0
1546306200300,0
1546306202292,0
1546306204286,0
1546306206294,0
1546306208286,0
1546306210293,0
1546306212285,0
1546306214292,0
1546306216285,0
1546306218294,0
1546306220292,0
1546306222295,0
1546306224301,0
1546306226289,0
1546306228292,0
1546306230287,0
1546306232295,0
1546306234285,0
1546306236287,0
1546306238294,0
1546306240284,0
1546306242287,0
1546306244294,0
1546306246288,0
1546306248303,0
1546306250284,0
1546306252289,0
1546306254289,0
1546306256292,0
1546306258288,0
1546306260288,0
1546306262292,0
1546306264290,0
1546306266287,0
1546306268292,0
1546306270286,0
1546306272298,0
1546306274292,0
1546306276285,0
1546306278289,0
1546306280294,0
1546306282290,0
1546306284285,0
1546306286293,0
1546306288286,0
1546306290293,0
1546306292293,0
1546306294292,0
1546306296306,0
1546306298295,0
1546306300289,0
1546306302287,0
1546306304302,0
1546306306288,0
1546306308288,0
1546306310292,0
1546306312288,0
1546306314290,0
1546306316283,0
1546306318289,0
1546306320304,0
1546306322292,0
1546306324291,0
1546306326290,0
1546306328292,0
1546306330287,0
1546306332284,0
1546306334292,0
1546306336285,0
1546306338296,0
1546306340292,0
1546306340802,0
1546306342289,0
1546306344302,0
1546306346292,0
1546306348292,0
1546306350289,0
1546306352292,0
1546306354291,0
1546306356290,0
1546306358292,0
1546306360292,0
1546306362294,0
1546306364292,0
1546306366284,0
1546306368301,0
1546306370294,0
1546306372289,0
1546306374285,0
1546306376292,0
1546306378287,0
1546306380287,0
1546306382293,0
1546306384285,0
1546306386293,0
1546306388295,0
1546306390284,0
1546306392299,0
1546306394292,0
1546306396289,0
1546306398287,0
1546306400293,0
1546306402293,0
1546306404287,0
1546306406284,0
1546306406806,0
1546306408297,0
1546306410288,0
1546306412292,0
1546306414290,0
1546306416301,0
1546306418294,0
1546306420286,0
1546306422291,0
1546306424284,0
1546306426288,0
1546306428289,0
1546306430296,0
1546306432291,0
1546306434287,0
1546306436293,0
1546306438287,0
1546306440302,0
1546306442285,0
1546306444287,0
1546306446290,0
1546306448294,0
1546306450295,0
1546306452285,0
1546306454286,0
1546306456293,0
1546306458287,0
1546306460293,0
1546306462287,0
1546306464298,0
1546306466283,0
1546306468290,0
1546306470287,0
1546306472292,0
1546306474289,0
1546306476287,0
1546306478293,0
1546306480296,0
1546306482290,0
1546306484287,0
1546306486287,0
1546306488302,0
1546306490294,0
1546306492289,0
1546306494289,0
1546306496294,0
1546306498286,0
1546306500288,0
1546306502294,0
1546306504287,0
1546306506288,0
1546306508293,0
1546306510285,0
1546306512303,0
1546306514296,0
1546306516288,0
1546306518292,0
1546306520292,0
1546306522288,0
1546306524289,0
1546306526292,0
1546306528286,0
1546306530289,0
1546306532292,0
1546306534291,0
1546306536300,0
1546306538293,0
1546306540288,0
1546306542288,0
1546306544285,0
1546306546286,0
1546306548292,0
1546306550294,0
1546306552289,0
1546306554287,0
1546306556294,0
1546306558292,0
1546306560302,0
1546306562284,0
1546306564288,0
1546306566287,0
1546306568292,0
1546306570284,0
1546306572291,0
1546306574292,0
1546306576289,0
1546306578296,0
1546306580292,0
1546306582285,0
1546306584304,0
1546306586294,0
1546306588287,0
1546306590289,0
1546306592294,0
1546306594290,0
1546306596288,0
1546306598292,0
1546306600285,0
1546306602288,0
1546306604293,0
1546306606286,0
1546306608299,0
1546306610292,0
1546306612285,0
1546306614292,0
1546306616292,0
1546306618288,0
1546306620289,0
1546306622292,0
1546306624286,0
1546306626287,0
1546306628294,0
1546306630289,0
1546306632304,0
1546306634294,0
1546306636284,0
1546306638293,0
1546306640293,0
1546306642289,0
1546306644288,0
1546306646294,0
1546306648292,0
1546306650291,0
1546306652293,0
1546306654289,0
1546306656303,0
1546306658293,0
1546306660287,0
1546306662290,0
1546306664292,0
1546306666283,0
1546306668293,0
1546306670293,0
1546306672293,0
1546306674291,0
1546306676285,0
1546306678297,0
1546306680303,0
1546306682294,0
1546306684294,0
1546306686288,0
1546306688295,0
1546306690291,0
1546306692285,0
1546306694285,0
1546306696289,0
1546306698287,0
1546306700296,0
1546306702287,0
1546306704294,0
1546306706293,0
1546306708287,0
1546306710292,0
1546306712292,0
1546306714288,0
1546306716287,0
1546306718284,0
1546306720293,0
1546306722288,0
1546306724292,0
1546306726292,0
1546306728298,0
1546306730295,0
1546306732284,0
1546306734289,0
1546306736283,0
1546306738288,0
1546306740290,0
1546306742293,0
1546306744289,0
1546306746291,0
1546306748293,0
1546306750287,0
1546306752298,0
1546306754283,0
1546306756288,0
1546306758288,0
1546306760294,0
1546306762294,0
1546306764284,0
1546306766294,0
1546306768287,0
1546306770291,0
1546306772288,0
1546306774285,0
1546306776298,0
1546306778294,0
1546306780284,0
1546306782289,0
1546306784292,0
1546306786287,0
1546306788290,0
1546306790294,0
1546306792288,0
1546306794289,0
1546306796290,0
1546306798289,0
1546306800302,0
1546306802292,0
1546306804291,0
1546306806290,0
1546306808294,0
1546306810287,0
1546306812288,0
1546306814286,0
1546306816290,0
1546306818288,0
1546306820295,0
1546306822291,0
1546306824305,0
1546306826295,0
1546306828284,0
1546306830290,1
1546306832294,0
1546306834287,0
1546306836288,0
1546306838292,0
1546306840285,0
1546306842296,0
1546306844292,0
1546306846287,0
1546306848305,1
1546306850295,1
1546306852290,1
1546306854290,1
1546306856292,1
1546306858288,1
1546306860287,1
1546306862286,1
1546306864287,1
1546306866287,1
1546306868292,0
1546306870289,0
1546306872295,0
1546306874292,0
1546306876285,0
1546306878293,0
1546306880292,0
1546306882285,0
1546306884290,0
1546306886292,0
1546306888294,0
1546306890293,0
1546306892292,0
1546306894287,0
1546306896306,0
1546306898292,0
1546306900288,0
1546306902290,0
1546306904292,0
1546306906293,0
1546306908290,0
1546306910293,0
1546306912294,0
1546306914289,0
1546306916294,0
1546306918294,0
1546306920300,0
1546306922294,0
1546306924292,0
1546306926284,0
1546306928294,0
1546306930288,0
1546306932287,0
1546306934292,0
1546306936284,0
1546306938292,0
1546306940292,0
1546306941289,0
1546306942287,0
1546306944298,0
1546306946283,0
1546306948288,0
1546306950294,0
1546306952292,0
1546306954293,0
1546306956287,0
1546306958301,0
1546306960285,0
1546306962287,0
1546306964293,0
1546306966290,0
1546306968302,0
1546306970294,0
1546306972291,0
1546306974287,0
1546306976294,0
1546306978284,0
1546306980290,0
1546306982294,0
1546306984290,0
1546306986289,0
1546306988293,0
1546306990284,0
1546306992296,0
1546306994292,0
1546306996286,0
1546306998285,0
1546307000284,0
1546307002286,0
1546307004289,0
1546307006292,0
1546307008293,0
1546307010291,0
1546307012286,0
1546307014297,0
1546307016301,0
1546307018294,0
1546307020284,0
1546307022285,0
1546307024294,0
1546307026287,0
1546307028289,0
1546307030292,0
1546307032291,0
1546307034288,0
1546307036293,0
1546307038288,0
1546307040306,0
1546307042287,0
1546307044294,0
1546307046292,0
1546307048294,0
1546307050289,0
1546307052293,0
1546307054284,0
1546307056291,0
1546307058287,0
1546307060292,0
1546307062290,0
1546307064301,0
1546307066293,0
1546307068286,0
1546307070285,0
1546307072294,0
1546307074288,0
1546307076290,0
1546307078283,0
1546307080287,0
1546307082286,0
1546307084293,0
1546307086288,0
1546307088306,0
1546307090292,0
1546307092292,0
1546307094291,0
1546307096293,0
1546307098304,0
1546307100284,0
1546307102293,0
1546307104290,0
1546307106287,0
1546307108293,0
1546307110287,0
1546307112299,0
1546307114284,0
1546307116287,0
1546307118290,0
1546307120283,0
1546307122289,0
1546307124283,0
1546307126292,0
1546307128290,0
1546307130289,0
1546307132292,0
1546307134292,0
1546307136302,0
1546307138302,0
1546307140289,0
1546307142284,0
1546307144294,0
1546307146284,0
1546307148290,0
1546307150294,0
1546307152290,0
1546307154287,0
1546307156294,0
1546307158290,0
1546307160300,0
1546307162292,0
1546307164285,0
1546307166290,0
1546307168292,0
1546307170286,0
1546307172288,0
1546307174293,0
1546307176286,0
1546307178283,0
1546307180292,0
1546307182290,0
1546307182800,0
1546307184298,0
1546307186292,0
1546307188288,0
1546307190287,0
1546307192294,0
1546307194286,0
1546307196287,0
1546307198294,0
1546307200296,0
1546307202287,0
1546307204292,0
1546307206292,0
1546307208298,0
1546307210292,0
1546307212286,0
1546307214291,0
1546307216292,0
1546307218288,0
1546307220290,0
1546307222292,0
1546307224296,0
1546307226290,0
1546307228293,0
1546307230294,0
1546307232303,0
1546307234292,0
1546307236292,0
1546307238288,0
1546307240294,0
1546307242286,0
1546307244288,0
1546307246295,0
1546307248285,0
1546307250295,0
1546307252294,0
1546307254288,0
1546307256303,0
1546307258295,0
1546307260290,0
1546307262287,0
1546307264296,0
1546307266288,0
1546307268289,0
1546307270292,0
1546307272287,0
1546307274291,0
1546307276292,0
1546307278286,0
1546307280298,0
1546307282293,0
1546307284295,0
1546307286289,0
1546307288294,0
1546307290293,0
1546307292288,0
1546307294295,0
1546307296288,0
1546307298287,0
1546307300293,0
1546307301291,0
1546307302289,0
1546307304302,0
1546307306292,0
1546307308285,0
1546307310290,0
1546307312293,0
1546307314288,0
1546307316287,0
1546307318292,0
1546307320288,0
1546307322294,0
1546307324294,0
1546307324803,0
1546307326306,0
1546307328298,0
1546307330293,0
1546307332288,0
1546307334287,0
1546307336294,0
1546307338283,0
1546307340284,0
1546307342292,0
1546307344287,0
1546307346291,0
1546307348297,0
1546307350290,0
1546307352303,0
1546307354294,0
1546307356285,0
1546307358285,0
1546307360292,0
1546307362283,0
1546307364284,0
1546307366292,0
1546307368286,0
1546307370291,0
1546307372295,0
1546307374291,0
1546307376297,0
1546307378293,0
1546307380288,0
1546307382292,0
1546307384284,0
1546307386288,0
1546307388302,0
1546307390285,0
1546307392289,0
1546307394294,0
1546307396292,0
1546307398289,0
1546307400300,0
1546307402292,0
1546307404284,0
1546307406289,0
1546307408293,0
1546307410293,0
1546307412285,0
1546307414294,0
1546307416287,0
1546307418289,0
1546307420294,0
1546307422291,0
1546307424295,0
1546307426294,0
1546307428288,0
1546307430292,0
1546307432292,0
1546307434297,0
1546307436292,0
1546307438292,0
1546307440287,0
1546307442288,0
1546307444292,0
1546307446287,0
1546307448299,0
1546307450299,0
1546307452292,0
1546307454290,0
1546307456292,0
1546307458287,0
1546307460285,0
1546307462293,0
1546307464288,0
1546307466287,0
1546307468293,0
1546307470288,0
1546307472300,0
1546307474292,0
1546307476294,0
1546307478285,0
1546307480292,0
1546307482290,0
1546307484288,0
1546307486292,0
1546307488291,0
1546307490287,0
1546307492294,0
1546307494285,0
1546307496294,0
1546307498292,0
1546307500292,0
1546307502287,0
1546307504292,0
1546307506288,0
1546307508288,0
1546307510294,0
1546307512292,0
1546307514289,0
1546307516294,0
1546307518286,0
1546307520299,0
1546307522292,0
1546307524285,0
1546307526287,0
1546307528284,0
1546307530293,0
1546307532285,0
1546307534292,0
1546307536288,0
1546307538289,0
1546307538798,0
1546307540293,0
1546307542287,0
1546307544294,0
1546307546294,0
1546307548287,0
1546307550287,0
1546307552294,0
1546307554286,0
1546307556287,0
1546307558294,0
1546307560290,0
1546307562292,0
1546307564294,0
1546307566287,0
1546307568296,0
1546307570292,0
1546307572285,0
1546307574295,0
1546307576292,0
1546307578287,0
1546307580287,0
1546307582284,0
1546307584286,0
1546307586287,0
1546307588293,0
1546307590288,0
1546307592298,0
1546307594292,0
1546307596287,0
1546307598290,0
1546307600283,0
1546307602284,0
1546307604285,0
1546307606293,0
1546307608292,0
1546307610291,0
1546307612293,0
1546307614286,0
1546307616306,0
1546307618292,0
1546307620287,0
1546307622290,0
1546307624292,0
1546307626292,0
1546307628285,0
1546307630292,0
1546307632286,0
1546307634287,0
1546307636310,0
1546307638290,0
1546307640299,0
1546307642296,0
1546307644286,0
1546307646288,0
1546307648293,0
1546307650292,0
1546307652285,0
1546307654293,0
1546307656285,0
1546307658293,0
1546307660292,0
1546307662286,0
1546307664297,0
1546307666292,0
1546307668289,0
1546307670289,0
1546307672292,0
1546307674291,0
1546307676287,0
1546307678292,0
1546307680294,0
1546307682289,0
1546307684294,0
1546307686287,0
1546307688303,0
1546307690294,0
1546307692292,0
1546307694287,0
1546307696294,0
1546307698292,0
1546307700285,0
1546307702293,0
1546307704285,0
1546307706287,0
1546307708292,0
1546307710285,0
1546307712306,0
1546307714292,0
1546307716289,0
1546307718288,0
1546307720292,0
1546307720801,0
1546307721289,0
1546307722290,0
1546307724285,0
1546307726292,0
1546307728285,0
1546307730289,0
1546307732292,0
1546307734285,0
1546307736299,0
1546307738295,0
1546307740288,0
1546307742288,0
1546307744293,0
1546307746290,0
1546307748286,0
1546307750292,0
1546307752287,0
1546307754287,0
1546307756293,0
1546307758286,0
1546307760306,0
1546307762283,0
1546307764289,0
1546307766291,0
1546307768284,0
1546307770289,0
1546307772287,0
1546307774293,0
1546307776285,0
1546307778290,0
1546307780294,0
1546307782284,0
1546307784299,0
1546307786295,0
1546307788286,0
1546307790288,0
1546307792295,0
1546307794290,0
1546307796288,0
1546307798293,0
1546307800286,0
1546307802290,0
1546307804292,0
1546307806286,0
1546307808300,0
1546307810283,0
1546307812289,0
1546307814292,0
1546307816292,0
1546307818287,0
1546307820289,0
1546307822297,0
1546307824297,0
1546307826290,0
1546307828285,0
1546307830293,0
1546307832301,0
1546307834294,0
1546307836285,0
1546307838289,0
1546307840295,0
1546307842292,0
1546307844287,0
1546307846292,0
1546307848286,0
1546307850287,0
1546307852293,0
1546307854290,0
1546307856301,0
1546307858284,0
1546307860289,0
1546307862287,0
1546307864293,0
1546307866290,0
1546307868287,0
1546307870284,0
1546307872291,0
1546307874289,0
1546307876294,0
1546307878285,0
1546307880301,0
1546307882294,0
1546307884293,0
1546307886287,0
1546307888286,0
1546307890290,0
1546307892285,0
1546307894294,0
1546307896287,0
1546307898292,0
1546307900295,0
1546307902292,0
1546307904298,0
1546307906293,0
1546307908288,0
1546307910287,0
1546307912293,0
1546307914294,0
1546307916288,0
1546307918293,0
1546307920286,0
1546307922289,0
1546307924803,0
1546307926287,0
1546307928304,0
1546307930285,0
1546307932285,0
1546307934288,0
1546307936293,0
1546307938286,0
1546307940287,0
1546307942292,0
1546307944289,0
1546307946296,0
1546307948296,0
1546307950288,0
1546307952302,0
1546307954292,0
1546307956292,0
1546307958295,0
1546307960292,0
1546307962286,0
1546307964287,0
1546307966295,0
1546307968293,0
1546307970287,0
1546307972296,0
1546307974291,0
1546307976299,0
1546307978292,0
1546307980287,0
1546307982287,0
1546307984294,0
1546307986286,0
1546307988283,0
1546307990292,0
1546307992287,0
1546307994291,0
1546307996284,0
1546307998289,0
1546308000299,0
1546308002283,0
1546308004300,0
1546308006285,0
1546308008296,0
1546308010289,0
1546308012287,0
1546308014294,0
1546308016287,0
1546308018291,0
1546308020294,0
1546308022292,0
1546308024298,0
1546308026283,0
1546308028288,0
1546308030292,0
1546308032283,0
1546308034285,0
1546308036288,0
1546308038292,0
1546308040286,0
1546308042291,0
1546308044292,0
1546308046285,0
1546308048303,0
1546308050292,0
1546308052284,0
1546308054287,0
1546308056295,0
1546308058289,0
1546308060287,0
1546308062294,0
1546308064292,0
1546308066287,0
1546308068295,0
1546308070293,0
1546308072300,0
1546308074292,0
1546308076284,0
1546308078293,0
1546308080283,0
1546308082288,0
1546308084288,0
1546308084799,0
1546308086293,0
1546308088290,0
1546308090293,0
1546308092292,0
1546308094289,0
1546308096294,0
1546308098292,0
1546308100287,0
1546308102287,0
1546308104294,0
1546308106288,0
1546308108288,0
1546308110294,0
1546308112288,0
1546308114290,0
1546308116284,0
1546308118288,0
1546308120298,0
1546308122292,0
1546308124285,0
1546308126288,0
1546308128283,0
1546308130287,0
1546308132289,0
1546308134296,0
1546308136291,0
1546308138288,0
1546308140292,0
1546308142290,0
1546308144300,0
1546308146289,0
1546308148290,0
1546308149300,0
1546308150287,0
1546308152294,0
1546308154283,0
1546308156284,0
1546308158294,0
1546308160294,0
1546308162287,0
1546308164294,0
1546308166287,0
1546308168299,0
1546308170292,0
1546308172285,0
1546308174292,0
1546308176292,0
1546308178286,0
1546308180289,0
1546308182292,0
1546308184287,0
1546308186284,0
1546308188292,0
1546308190290,0
1546308192302,0
1546308194293,0
1546308196291,0
1546308198289,0
1546308200294,0
1546308202288,0
1546308204284,0
1546308206294,0
1546308208288,0
1546308210287,0
1546308212294,0
1546308214285,0
1546308216299,0
1546308218294,0
1546308220286,0
1546308222288,0
1546308224293,0
1546308226284,0
1546308228287,0
1546308230292,0
1546308232294,0
1546308234287,0
1546308236292,0
1546308238286,0
1546308240303,0
1546308242292,0
1546308244285,0
1546308246287,0
1546308248293,0
1546308250293,0
1546308252287,0
1546308254294,0
1546308256287,0
1546308258287,0
1546308260303,0
1546308262287,0
1546308264301,0
1546308266294,0
1546308268288,0
1546308270287,0
1546308272286,0
1546308274290,0
1546308276285,0
1546308278292,0
1546308280288,0
1546308282287,0
1546308284292,0
1546308286290,0
1546308288300,0
1546308290283,0
1546308292291,0
1546308294290,0
1546308296292,0
1546308298292,0
1546308300289,0
1546308302294,0
1546308304295,0
1546308306291,0
1546308308294,0
1546308310290,0
1546308312302,0
1546308314292,0
1546308316291,0
1546308318287,0
1546308320295,0
1546308322287,0
1546308324291,0
1546308326284,0
1546308328287,0
1546308330292,0
1546308332292,0
1546308334291,0
1546308336299,0
1546308338293,0
1546308340287,0
1546308342290,0
1546308344285,0
1546308346286,0
1546308348284,0
1546308350294,0
1546308352292,0
1546308354287,0
1546308356284,0
1546308358291,0
1546308360299,0
1546308362801,0
1546308364285,0
1546308366287,0
1546308368292,0
1546308370286,0
1546308372285,0
1546308374292,0
1546308376288,0
1546308378298,0
1546308380292,0
1546308382290,0
1546308384302,0
1546308386289,0
1546308388291,0
1546308390285,0
1546308392294,0
1546308394296,0
1546308396287,0
1546308398300,0
1546308400297,0
1546308402287,0
1546308404292,0
1546308406293,0
1546308408298,0
1546308410294,0
1546308412294,0
1546308414293,0
1546308416293,0
1546308418290,0
1546308420287,0
1546308422294,0
1546308424292,0
1546308426287,0
1546308428284,0
1546308430288,0
1546308432305,0
1546308434294,0
1546308436288,0
1546308438293,0
1546308440294,0
1546308442286,0
1546308444288,0
1546308446293,0
1546308448289,0
1546308450287,0
1546308452284,0
1546308454287,0
1546308456304,0
1546308458292,0
1546308460289,0
1546308462291,0
1546308464284,0
1546308466292,0
1546308468284,0
1546308470283,0
1546308472287,0
1546308474289,0
1546308476284,0
1546308478287,0
1546308480301,0
